date,symbol,calendarYear,period,growthCashAndCashEquivalents,growthShortTermInvestments,growthCashAndShortTermInvestments,growthNetReceivables,growthInventory,growthOtherCurrentAssets,growthTotalCurrentAssets,growthPropertyPlantEquipmentNet,growthGoodwill,growthIntangibleAssets,growthGoodwillAndIntangibleAssets,growthLongTermInvestments,growthTaxAssets,growthOtherNonCurrentAssets,growthTotalNonCurrentAssets,growthOtherAssets,growthTotalAssets,growthAccountPayables,growthShortTermDebt,growthTaxPayables,growthDeferredRevenue,growthOtherCurrentLiabilities,growthTotalCurrentLiabilities,growthLongTermDebt,growthDeferredRevenueNonCurrent,growthDeferrredTaxLiabilitiesNonCurrent,growthOtherNonCurrentLiabilities,growthTotalNonCurrentLiabilities,growthOtherLiabilities,growthTotalLiabilities,growthCommonStock,growthRetainedEarnings,growthAccumulatedOtherComprehensiveIncomeLoss,growthOthertotalStockholdersEquity,growthTotalStockholdersEquity,growthTotalLiabilitiesAndStockholdersEquity,growthTotalInvestments,growthTotalDebt,growthNetDebt
2025-07-31,PANW,2025,FY,0.4777227722772277,-0.3919126101954772,0.12579494338451994,0.10019434893108088,0,0.35300233948531323,0.037023519278216566,-0.017001338688085676,0.3631234888510791,1.034409175780208,0.43068456375838926,0.5714319946324163,0.010504376823676533,-0.31940867906533144,0.25353087998051926,0,0.17934660270423042,0.9965606190885641,-1,0,0.1373553987475411,0.5251487290427258,0.03973863355330808,0,0.08591776947166381,-0.7701831312870776,1.05801809932699,0.08759543307417525,0,0.06278843818314307,0.3849153385150873,0.839801510887276,31.25,0,0.5135114223262471,0.17934660270423042,0.3787187547922098,-0.7484379648914014,-9.117400419287211
2024-07-31,PANW,2024,FY,0.3522416982295429,-0.16824738981429824,0.07899581589958159,0.17268583450210379,0,0.13413915094339623,0.13255621693121694,0.20912916801553902,0.1446289462894629,0.18864933417882054,0.1489112331133181,0.36920502641162767,0.9985004998333888,5.0817865429234335,0.554601270539802,0,0.3785781768279648,-0.12093726379440665,-0.5159929701230228,0,0.18536345355752365,0.0116724420937443,-0.007082390953150242,0,0.2850837336102817,12.797153024911031,4.004645760743322,0.42337294624342,0,0.16220094568209084,0.265684001324942,2.100048883819456,0.9629629629629629,0,1.9568176618622741,0.3785781768279648,0.2124761771951843,-0.4079358788038931,-1.1680465034349128
2023-07-31,PANW,2023,FY,-0.46410195893320744,-0.17236147757255937,-0.342412986655661,0.2654184044724465,0,0.06767390620081838,-0.057194967965206005,0.030010003334444816,0.06518178840484769,-0.17971391417425228,0.03511908562671605,1.8975187755490066,0,-0.6731133864239667,0.44777090790758217,0,0.18341548606123914,0.03359375,-0.4583605308964317,0,0.2838075359771504,0.1891129906744741,-0.06847814309620409,0,0.37848962061560487,0,-0.20571955719557194,0.34193134080753484,0,0.05887774419608755,0.5620634345733947,0.26375142462959633,0.22302158273381295,0,7.325714285714286,0.18341548606123914,0.6755325363137193,-0.4255609805459283,-0.3810510248582643
2022-07-31,PANW,2022,FY,0.13034894888485754,0.4762878566559548,0.25280066181793115,0.8169945178974525,0,-0.12958904109589042,0.3803498805758182,0.0318252193359711,0.013874026788679385,-0.22884075411151222,-0.02384143110917194,0.184172013959248,-1,1.5030849549121974,0.043687324598251795,0,0.19645367911263864,1.249560632688928,1.360100134796842,0,0.32798424450198765,0.07083139804923362,0.6233705317880666,-1,0.4691731300118312,0,0.10951893551688843,-0.14307660559924792,0,0.27069001899134837,-0.16376773970231914,-0.00017998560115190784,-4.616161616161616,-1,-0.7249869041382923,0.19645367911263864,0.3407999164578112,0.11682771091145391,0.10160941628633197
2021-07-31,PANW,2021,FY,-0.36639621365787695,0.30020258293238794,-0.22591920593414802,0.19602738405168257,0,0.6411870503597122,-0.09395227325898775,-0.04202373104812129,0.494897677753875,0.39195979899497485,0.4779144212611119,0.6022727272727273,0,-0.30220235138267926,0.4212438392358112,0,0.12974606746530765,-0.10534591194968554,0,0,0.33809965350641746,0.33643699565487273,0.900917635694914,-0.45912908141759345,0.2958378286298336,0,0.08435072142064373,-0.17272710028642424,0,0.19016525189612737,0.02301699716713881,-0.4271769843308502,-1.9428571428571428,0,-0.3069522599382828,0.12974606746530765,0.4247879779794673,0.03470049989768176,2.5988761616598226
2020-07-31,PANW,2020,FY,2.0767630538797586,-0.5711570831297171,0.33701972815811065,0.7807348901098901,0,0,0.3995852433966383,1.05,0.34060489536345484,0.2765502494654312,0.3295976483556862,-0.0364963503649635,0,0.4273221460647601,0.34460613513698163,0,0.3751706562300901,-0.13233287858117326,0,0,0.2951772959989887,0.9839901477832512,0.31091413821652947,1.1567132867132868,0.3478493800704118,0,-0.5828703703703704,0.7855110749847592,0,0.5908428054895224,-0.09301858765907904,-0.2963702963702964,3.8378378378378377,0,-0.3054277248944084,0.3751706562300901,-0.44387902858797734,1.392097902097902,-0.012590695689287239
2019-07-31,PANW,2019,FY,-0.6164984642387011,1.0543223647518125,-0.17638244108832343,0.24710920770877945,0,0,-0.11306873184898354,0.08385206883925302,1.5866488140780413,0.9928977272727273,1.4606690777576854,0.05095890410958904,0,1.0459381044487428,0.7311649911295092,0,0.13209685729005669,0.48380566801619435,-1,0,0.30364205669083716,-0.1936444885799404,-0.040244928484621856,0.04402423888442725,0.19215328467153284,0,-0.059233449477351915,0.09546247171001372,0,0.03541067698099158,0.26608722171393717,0.0850091407678245,0.774390243902439,-1,0.60507942932308,0.13209685729005669,0.6738919667590028,-0.25524712254570076,1.7985685071574642
2018-07-31,PANW,2018,FY,2.368131129920731,0.42143649912795306,1.4752,0.08076834066188382,0,0,1.0907756919496028,0.2936996684036002,1.1892797319932997,1.621973929236499,1.2687179487179487,-0.306347396427214,0,0.22294500295683028,0.15663474692202461,0,0.6935694965535294,0.39154929577464787,0,0,0.25320115654688147,1.5206508135168961,0.780904020644302,1.610444063274252,0.36132157495963235,0,0.5555555555555556,0.8243535941518885,0,0.8048680330010826,0.22985559792461085,-0.1767658659017569,-3.823529411764706,0,0.30107951553449186,0.6935694965535294,0.016901408450704224,2.6594244330093386,-1.6721311475409837
2017-07-31,PANW,2017,FY,0.013480392156862746,0.14423076923076922,0.06953951462352209,0.23917407513622024,0,0,0.11403607666290869,0.8011945392491467,0.46055045871559636,0.22045454545454546,0.40963855421686746,0.20909926470588236,0,0.584817244611059,0.3484596937834348,0,0.20295990483521098,0.17549668874172186,0,0,0.37576360278448645,0.08707482993197278,0.41863486065186584,0.048980407836865254,0.4995343639411436,0,0.8589420654911839,0.3138283681636283,0,0.3588494901841424,0.05555922137908281,-0.15152766308835672,-4.4,0,-0.038359285985567794,0.24521946979574097,0.17940199335548174,0.032467532467532464,0.029177718832891247
2016-07-31,PANW,2016,FY,0.954158173990325,0.33409170670313315,0.6294476785820662,0.6419765875893505,0,-1,0.6517229500107073,0.8639269696873311,-0.00013453847188757477,-0.16438772409601946,-0.04014284524789757,0.2114891034646584,0,0.4566354042948219,0.21663292741497484,0,0.45442295812389516,1.2871857013026355,0,0,0.6607172769804626,-0.8573853989813243,-0.17963781222541167,0,0.8526506119716634,1,-0.48872819528779965,2.1486604542807224,0,0.4188516607970703,189436.5,-0.45114517842734686,12.363636363636363,-1,0.3717947604699426,0.405063561672276,0.2646979115677842,0.043351865386668416,-3.03289296306282
