date,symbol,calendarYear,period,growthCashAndCashEquivalents,growthShortTermInvestments,growthCashAndShortTermInvestments,growthNetReceivables,growthInventory,growthOtherCurrentAssets,growthTotalCurrentAssets,growthPropertyPlantEquipmentNet,growthGoodwill,growthIntangibleAssets,growthGoodwillAndIntangibleAssets,growthLongTermInvestments,growthTaxAssets,growthOtherNonCurrentAssets,growthTotalNonCurrentAssets,growthOtherAssets,growthTotalAssets,growthAccountPayables,growthShortTermDebt,growthTaxPayables,growthDeferredRevenue,growthOtherCurrentLiabilities,growthTotalCurrentLiabilities,growthLongTermDebt,growthDeferredRevenueNonCurrent,growthDeferrredTaxLiabilitiesNonCurrent,growthOtherNonCurrentLiabilities,growthTotalNonCurrentLiabilities,growthOtherLiabilities,growthTotalLiabilities,growthCommonStock,growthRetainedEarnings,growthAccumulatedOtherComprehensiveIncomeLoss,growthOthertotalStockholdersEquity,growthTotalStockholdersEquity,growthTotalLiabilitiesAndStockholdersEquity,growthTotalInvestments,growthTotalDebt,growthNetDebt
2024-12-31,ANET,2024,FY,0.4249192460974535,0.8052989513781691,0.6580523278104013,0.1025524024601749,-0.05686260397495348,0,0.41794336328866066,-0.02692459145501083,3.7239648308761374e-06,-0.30145998558038933,-0.07489245701779182,0,0.522975453376641,0.7333969716919025,0.3703878589540728,0,0.4105087712866847,-0.12406593128748054,0,0,0.8873169260623861,0.13621979432276804,0.42345117182921016,0,0.8005668358714044,0,0.11277576483329738,0.6096149685689874,0,0.4790873385798239,0.008,0.4748578663577124,-2.9627403846153846,0,0.38450274474831136,0.4105087712866847,0.8052989513781691,0,-0.4249192460974535
2023-12-31,ANET,2023,FY,1.8860887261856731,0.30498864381370583,0.6562224987755185,0.12057467479005433,0.5082352101951918,0,0.5133210875363104,0.0691618688755802,0.009803552894812051,-0.2736140092467575,-0.0794323536762262,-1,0.6451074251363687,0.19470836217202542,0.2710209020938022,0,0.46952509147047927,0.8706422097243004,0,-1,0.43576726615544875,0.19348389515222114,0.4838724390834081,0,0.46354509749538153,-1,0.53226209027314,0.37258392206140667,0,0.44876719288311223,3.032258064516129,0.6291980555485646,0.9018520703078919,0,0.47755320498913184,0.46952509147047927,0.2834517392922404,-1,-2.0882160374548184
2022-12-31,ANET,2022,FY,0.08197959772105287,-0.15622589687828026,-0.11283757516544099,0.7871827983636297,0.9838059918445449,-1,0.15336000179525902,-0.339371140902264,0.41150867582817136,0.30623697290363955,0.3765782828282828,0.9493258260483034,0.2998383431872393,2.8018120383936846,0.3286227438370149,0,0.18153176192433457,0.1477328806332537,0,0.28495623319411867,0.07388077051373197,1.8525617440095663,0.1655227967551758,0,0.20277958145436567,-0.9996746052651967,0.18909878474311154,-0.07730804953560372,0,0.07618110875261772,0,0.277659399964914,-3.085301204819277,0,0.22802493339365607,0.18153176192433457,-0.14825363663204938,-0.2222477753993667,-0.11245538609853868
2021-12-31,ANET,2021,FY,-0.3049711213039579,0.4080789069173374,0.18638064818850014,0.3259459875750886,0.3553478656070449,1.8550928066582997,0.25428160244024106,0.31316027355983894,-0.006847798582995951,-0.23808942096261912,-0.09771317755035426,1.4352898725042098,0.0017303428298352777,0.11213461474510325,0.021988622063351445,0,0.21007111537462447,0.5095615897493202,0,36.38823529411765,0.49795462058905915,-0.07860835664039326,0.444632752918022,0,0.31883818861757957,-0.4337270110908325,0.3056114113359306,-0.006742160412678644,0,0.23769515334534494,2.875,0.21168180925955335,-35.87394957983193,0,0.19826846502309586,0.21007111537462447,0.4123748782044736,-0.2192079782311422,0.3125354827234163
2020-12-31,ANET,2020,FY,-0.1962294134903166,0.22724635201434273,0.054508054712138744,-0.006242553962248748,0.9672634061314467,-0.06062298337056342,0.10524202422143335,-0.13793754870398212,2.4581350834016953,1.7144909914888913,2.1220501548606254,1.0033734939759036,-0.02321553011448482,-0.009062149871482239,0.26380711100897636,0,0.13227972255208123,0.4574127354649585,0,0.08974358974358974,0.2673474739979787,0.8134173518788903,0.28667970804288917,0,-0.030660269591044093,-0.1051156216874092,0.024748331151130096,-0.062210719074877796,0,0.09919696514190256,0,0.13386644894672386,0.6643356643356644,0,0.14702976419549477,0.13227972255208123,0.22923798193456474,-0.12797812627978125,0.20174002007266617
2019-12-31,ANET,2019,FY,0.7098022924840373,0.23494541788107,0.3927215081484163,0.18147731759585506,-0.07836496482799547,-0.32660607959887183,0.278780551951855,0.6859266140269391,0.021812830638551522,-0.22820337826309503,-0.10867900333054303,-0.8631988396624473,2.5735461531164026,0.3365926708949965,0.943602746329467,0,0.35798607584791997,-0.017620017705344666,0,1.0452920143027413,-0.12805296358474674,0.6841492218591257,-0.015548124991756031,0,0.1486128909513167,66.8683719690914,0.4499027464405197,1.0883796561173176,0,0.37503968702122537,0,0.5017009530543675,1.0358037055583376,0,0.350518268032541,0.35798607584791997,0.21002025389571377,1.3432022804888375,-0.6732826812515154
2018-12-31,ANET,2018,FY,-0.24353345934319687,0.9312070589313727,0.2739022698633393,0.3413477476894714,-0.13599370342066244,-0.005040794054981032,0.19783236095196452,0.014485924689346922,0,0,0,-0.160504759796325,0.9422955854126679,0.20184214705415277,0.8884900041660023,0,0.25240078671683885,0.7961111111111111,0,0.05667506297229219,0.09423080444056563,0.9111427158050952,0.14455232541682,0,0.2190545757000576,0,0.46683557016342553,0.2343471812846369,0,0.17479028620207124,0.14285714285714285,0.3860826386253745,-1.060887512899897,0,0.2897111402876442,0.25240078671683885,0.8758384222293645,-0.0595121174315823,0.25197226114064314
2017-12-31,ANET,2017,FY,0.5128670612037195,1.2552198993031243,0.7694130091849469,-0.02280745420138354,0.2947608778383864,0.21575688653019964,0.4850864214357137,-0.03484881953197074,0,0,0,0,-0.0822294250281849,0.003559286017849554,-0.04165003129913595,0,0.4232793736520442,-0.34304089004115434,0,-0.2768670309653916,0.1988512895555149,0.023868312757201648,0.15308789192976655,0,0.8833760104433399,0,0.9510153188457428,0.6645074674882759,0,0.28616020618589894,0,0.9744981096516933,-0.31389830508474575,0,0.5001660919643985,0.4232793736520442,1.1202424668051398,-0.048493420554138356,-0.5549353623682168
2016-12-31,ANET,2016,FY,-0.17372105812962116,0,0.2626221036305916,0.7545663129146073,1.566944176100902,1.7037922787837376,0.566337003555271,-0.03443906355857777,0,0,0,-0.013647778141718529,0.4652377707571909,-0.09460824395170987,0.0933326866492062,0,0.49066463199096466,0.8072374107264705,0,-0.766084363016617,1.239674229203025,1.3613395126326806,0.9554531490015361,0,0.3320804184111612,0,0.08179978803352925,0.18216592187351438,0,0.6710344382333794,0,0.7340663807808191,-1.1851851851851851,0,0.4055918147768451,0.49066463199096466,8.172562506823889,-0.06940722982183989,0.18060423710412854
2015-12-31,ANET,2015,FY,1.8634884660731321,-1,0.5292363896880014,0.48752345796127117,0.18105017562751582,0.23169500084160916,0.4339339405632845,0.11386567539618211,0,0,0,0,3.20755864465682,0.7559966216216216,0.4106458675424193,0,0.4301567279842865,0.3558036264956211,0,0.003420265070542967,1.023123974339848,-0.05268375584194873,0.6278043678527149,0,0.6202292971543746,0,-0.06931492109038738,0.23186355773389072,0,0.45571241164607523,0,0.9328885944505215,-1.0209580838323353,0,0.4184120448189354,0.4301567279842865,-0.851110695678325,-0.024934683962047944,-2.283044038350891
