symbol,date,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
MPWR,2024-12-31,2024,FY,5.313062902497564,3.888561855197629,2.3485862299578706,38.454406234425264,155.29644707623982,193.7508533106651,37.944485566247224,155.80636774441786,0.5531557247066287,0.24437406551583526,0.2595768202618821,0.8095238095238095,-2.118629039014718,0.49395965880926057,0.5679695921535193,0.16233352294787406,3.118629039014718,1.0622109990025177,0.24437406551583526,0.0043662085921389445,0.0050203972512903846,0,0.004995318766684801,0,49.92148420186158,1.1498299142943518,9.491760132113122,9.619316075922205,2.350343532462209,4.171084187072304,0.6101854608820277,16.22276178522192,13.216156711043437,17.7564558941542,0.13467453965411094,0.35721535045987945,0.8146674953387197,49.92148420186158,279.67719049308266,5.39570757880617,2.0385994761351913,0.13467453965411094,9.141181880285476,9.141181880285476,13.028874224094968,16.0944916885879,44.77095822460813,36.47344440075595,36.47344440075595,0.05202611064201562,13.028874224094968,0.00836774110421918,48.767958519455085,9.141181880285476
MPWR,2023-12-31,2023,FY,7.7413959623034865,6.108864637181696,2.245805943795605,50.10764813252853,175.0743231164831,225.18197124901164,28.72627516866616,196.4556960803455,0.5607241229341838,0.26453429628262914,0.277771005210118,0.2346826484620048,0.155121866357215,0.1755595840044562,0.20848132554188198,0.219038811122357,0.844878133642785,1.0500377800288956,0.26453429628262914,0.0022860283615400065,0.0027147149256636417,0,0.0027073652009434184,0,114.68337825696317,1.1875246043906673,7.284317137268549,12.706137424949967,2.0848288515566766,4.935796526377415,0.748072280396475,13.40501995379122,12.195652173913043,23.28241965973535,0.4348509736202951,0.35046005869070523,0.9097824707425264,114.68337825696317,0,11.084320400152837,2.6218377960907397,0.4348509736202951,14.649916802402412,14.649916802402412,16.49107547642268,70.26968369624731,51.72171122994652,47.055506233812224,47.055506233812224,-16.882741954713822,16.49107547642268,0.0061883155117079015,56.541352049419054,14.649916802402412
MPWR,2022-12-31,2022,FY,5.355425208807897,3.657285497342445,1.0956985573272588,40.116985889681345,218.9669070113037,259.08389290098506,30.08769494471537,228.9961979562697,0.5844289322842932,0.29361290149976477,0.2925828861387132,0.24394420081286494,0.16623899629860345,0.2125771959094364,0.26229861884379857,0.29339426394539636,0.8337610037013965,0.9964919274466812,0.29361290149976477,0.0008082044407531261,0.0009972420025865965,0,0.0009962485017356516,0,148.24158653846155,1.2338981974131638,9.098390417558344,12.131205154488212,1.666918553958282,5.0234154727472795,0.8714172962550119,5.279046375757057,4.019753033578017,15.79114858647035,0.31522464311173665,0.13748810020132118,0.7614543891938348,148.24158653846155,0,4.192070424689428,1.253373846591602,0.31522464311173665,9.90238203597982,9.90238203597982,9.209460128149964,37.75232244694657,87.96809083697579,66.98368887681718,66.98368887681718,0.4873649450363764,9.209460128149964,0.00834980797683964,28.792729673221622,9.90238203597982
MPWR,2021-12-31,2021,FY,4.95651790750141,3.813429744782854,0.8339722574732092,38.22171008728281,181.27538820574378,219.4970982930266,58.01759968143294,161.47949861159367,0.5675278481997817,0.21726894729085494,0.2253845427795045,0.20038367342883495,0.11092539462712007,0.1526164614632762,0.19455459671941383,0.19311256835587517,0.88907460537288,1.0373527629688626,0.21726894729085494,0,0,0,0,0,0,1.2747943102207824,9.549546557872182,6.291194430727354,2.01351106519619,3.327615563061698,0.7616212381567954,6.979346142941266,4.902226778041919,15.813875378944843,0.4518744086305847,0.2649532454930377,0.7023905502953033,0,0,3.36010836010836,1.5640609573708957,0.4518744086305847,18.183236799479094,18.183236799479094,18.72802722806297,93.46084392805642,100.633859333013,70.68427183525515,70.68427183525515,2.1304428398507262,18.72802722806297,0.004834906145063543,77.04972873356326,18.183236799479094
MPWR,2020-12-31,2020,FY,5.7290857255611725,4.6604113792704585,2.2790112200532087,35.12368376177687,151.4608531617076,186.58453692348445,36.807816685953426,149.77672023753104,0.5517826945758907,0.18814805341215368,0.20053478468876856,0.19465286363227277,0.029331175963434944,0.13601673491982977,0.17005711850045574,0.14967377030339457,0.9706688240365651,1.0658350222177464,0.18814805341215368,0.00256435505105127,0.0032061262979949036,0,0.0031958799033914072,0,86.41594062600839,1.2502661426234782,10.391848488204674,9.916371924860488,2.40986362073576,2.999531130118496,0.698765650716472,5.972413024085638,4.731578947368421,13.271922390722569,0.5401429657794676,0.317132294079474,0.7922390712576035,86.41594062600839,0,4.813224536745808,1.8542703825514972,0.5401429657794676,16.98942071432784,16.98942071432784,19.44663900375628,99.90420197718632,77.4012235817575,61.32027348461369,61.32027348461369,2.18920512158704,19.44663900375628,0.005406609082396878,86.56445403288285,16.98942071432784
MPWR,2019-12-31,2019,FY,6.6704606770170525,5.372420463222194,1.7608551794349707,35.632667166729576,165.26335601357974,200.89602318030933,35.34821162232418,165.54781155798514,0.5515423118513316,0.16333583364786333,0.18015005072294127,0.17333231409683703,0.0378447666195191,0.11380368579270683,0.14071139806410157,0.1195152362640564,0.9621552333804809,1.1029426103235116,0.16333583364786333,0.0024645144425565284,0.003047223561747971,0,0.0030379661995648633,0,91.77047093763258,1.236439725866235,10.243409461663948,10.32584063657365,2.2085960784313725,2.7161797402867056,0.6565635864592864,5.011073786632688,2.768817328854396,10.55014479323526,0.6182893999393599,0.3444748622836312,0.5525397243681317,91.77047093763258,0,2.234835256801017,1.3182696351192398,0.6182893999393599,9.934483142014582,9.934483142014582,12.237579727386088,70.60183665781568,64.29459904949965,35.52532003717008,35.52532003717008,10.413770907027807,12.237579727386088,0.008757412401833245,62.66946610727899,9.934483142014582
MPWR,2018-12-31,2018,FY,7.220502492572011,5.525006526684817,2.147018237422146,38.22527997087822,191.67299413970753,229.89827411058576,31.87148170680056,198.0267924037852,0.5540487171650222,0.19486866008908243,0.20344378775442923,0.1807542128705901,0.11152748940767374,0.1326742556387945,0.1644573522909952,0.15917126816111798,0.8884725105923262,1.0440046524742703,0.19486866008908243,0,0,0,0,0,0,1.239557376818681,9.548654719548786,11.452244466002293,1.9042849601126233,3.882520783194779,0.7340036701317819,3.171404869736783,2.6663602529034574,8.458835926640061,0.45099175437929856,0.24288353692250103,0.8407505072427908,0,0,6.279454852170825,2.020699704289939,0.45099175437929856,8.100358072967522,8.100358072967522,8.903061049276936,49.25506801687123,43.59875972251419,36.655679351860364,36.655679351860364,0.9977308649571357,8.903061049276936,0.009156250768445217,39.24396536199998,8.100358072967522
MPWR,2017-12-31,2017,FY,6.932170692183039,5.399938266841577,1.2772436144764256,31.486190062620906,170.4126341431299,201.89882420575083,39.15777865560603,162.7410455501448,0.5484542255838991,0.16440694881818704,0.17612846097819418,0.13845611546538864,0.21389130015432098,0.10008949308232289,0.12490828667048526,0.13197602667339411,0.786108699845679,1.0712957222566646,0.16440694881818704,0,0,0,0,0,0,1.24796602344413,11.592383812524616,9.321264191469776,2.141859973207361,3.255959788710971,0.7228968741893047,3.236299879081016,1.645659008464329,7.233131801692866,0.5203134825084735,0.28416385484860773,0.5085001606623774,0,0,2.0345886610007144,1.3422501730207925,0.5203134825084735,8.90042853831462,8.90042853831462,9.86578868576792,71.25570909313988,68.2765988713849,34.718661495579916,34.718661495579916,3.30830077932435,9.86578868576792,0.007302060271807281,48.152614806685804,8.90042853831462
MPWR,2016-12-31,2016,FY,7.236900285330965,5.886415600612233,2.1296460762268286,33.316879574955294,146.72305278077755,180.03993235573284,35.776947219222464,144.2629851365104,0.5425572150823974,0.14008722164331752,0.14733510864111768,0.135643806362806,0.07935177423861414,0.1031448214334626,0.12228727303092439,0.1188267260287426,0.9206482257613858,1.0517383877899609,0.14008722164331752,0,0,0,0,0,0,1.1855881015782295,10.955407728951151,10.202100189361335,2.4876799731352053,4.56334902725106,0.7604093706835496,2.665595014343654,1.7477989909981204,6.633297062023939,0.6278262518968134,0.2773236591923636,0.6556881227617687,0,0,2.9043436085363226,1.535172551309624,0.6278262518968134,7.684524536319692,7.684524536319692,8.523848249778087,62.83993702579667,46.87609983869599,30.736101905627823,30.736101905627823,1.3640864378770496,8.523848249778087,0.009990879711402032,46.452686523834416,7.684524536319692
MPWR,2015-12-31,2015,FY,7.668784511239979,6.20841900977289,2.0992075410669315,33.78584489006716,150.8933079569386,184.67915284700575,32.19633350338134,152.4828193436244,0.5409392104291328,0.12330852351028472,0.1275749323709644,0.10560037469938481,0.17224824080393494,0.08155164218556175,0.09544226030891467,0.10584996984551626,0.827751759196065,1.034599464329194,0.12330852351028472,0,0,0,0,0,0,1.170329103756689,10.803340901719105,11.336694594794988,2.418927684348748,5.095962300524794,0.772266598652863,1.7668102356219915,1.3608310108943502,5.952951608816823,0.8519561014443308,0.20937529085739506,0.770219112079844,0,0,4.351972041937095,1.5163626084498467,0.8519561014443308,6.823675769844457,6.823675769844457,7.549933496863995,71.49532867053338,46.816981307715224,36.05933377308707,36.05933377308707,-21.925234125630215,7.549933496863995,0.011916248477859817,43.39558662918733,6.823675769844457
