symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
TTWO,2025-03-31,207.25,175100000,36289475000,1456100000,4105900000,38939275000
TTWO,2024-03-31,150,170100000,25515000000,754000000,3534000000,28295000000
TTWO,2023-03-31,119.3,159900000,19076070000,827400000,3487000000,21735670000
TTWO,2022-03-31,153.74,115485000,17754663900,1732100000,250200000,16272763900
TTWO,2021-03-31,176.7,114602000,20250173400,1422884000,191266000,19018555400
TTWO,2020-03-31,118.61,113096000,13414316560,1357664000,177246000,12233898560
TTWO,2019-03-31,95.69,113176000,10829811440,826525000,0,10003286440
TTWO,2018-03-31,97.78,110109000,10766458020,808973000,8068000,9965553020
TTWO,2017-03-31,59.27,90180000,5344968600,943396000,251929000,4653501600
TTWO,2016-03-31,37.67,83020000,3127363400,798742000,497935000,2826556400
TTWO,2015-03-31,25.46,80307471,2044226674,911120000,476057000,1609163674
TTWO,2014-03-31,21.93,84519000,1853501670,935400000,454031000,1372132670
TTWO,2013-03-31,15.89,85581000,1359882090,402502000,335202000,1292582090
TTWO,2012-03-31,15.39,83356000,1282432060,420279000,316340000,1178493060
TTWO,2011-03-31,15.37,80512000,1237066880,280359000,107239000,1063946880
TTWO,2009-10-31,10.97,76815000,842660550,180516000,100443000,762587550
TTWO,2008-10-31,11.86,75039000,889962540,280277000,70000000,679685540
TTWO,2007-10-31,18.78,71860000,1349530800,77757000,18000000,1289773800
TTWO,2006-10-31,13.99,62948000,880642520,132480000,0,748162520
TTWO,2005-10-31,20.65,69859000,1442588350,107195000,0,1335393350
TTWO,2004-10-31,22.67,68529000,1553326284,155095000,0,1398231284
TTWO,2003-10-31,26.47,62948000,1666441288,183477000,176000,1483140288
TTWO,2002-10-31,17.19,61893000,1063734318,108369000,296000,955661318
TTWO,2001-10-31,9.29,49647000,461055156,6056000,54463000,509462156
TTWO,2000-10-31,8.29,56620588,469479061,5245000,97310000,561544061
TTWO,1999-10-31,6.88,31010127,213194623,10400000,56200000,258994623
TTWO,1998-10-31,4.33,22120281,95854543,1400000,35300000,129754543
TTWO,1997-10-31,4.5,12787724,57544758,1900000,6400000,62044758
